customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2969-VAPYH,Female,0,0,0,1.4100994218432374,1,No,DSL,Yes,Yes,No,Yes,No,No,One year,0,Credit card (automatic),-0.14164135493308597,0.7000319563807558,0
4822-YCXMX,Male,0,0,0,-0.30015585439803716,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,0.6659919871476498,-0.10581900799821438,1
7181-OQCUT,Male,0,0,0,-0.46303730927815856,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,0,Mailed check,1.2991366442109427,-0.030133298360256314,0
8474-UMLNT,Female,0,0,0,-0.7888002190384014,1,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,0,Bank transfer (automatic),0.10098100709116792,-0.635773391076706,0
9821-POOTN,Male,0,1,0,0.10704778280226633,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,0.3469269631157543,0.12922361403397536,1
3836-FZSDJ,Male,1,1,0,1.5729808767233588,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),-1.3265026160515319,-0.16866616240175347,0
9142-XMYJH,Female,0,0,0,-0.13727439951791576,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),-1.5093002860698053,-0.7419451545530956,0
6559-ILWKJ,Male,0,1,0,1.5729808767233588,0,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,0,Electronic check,-0.5122220859701314,0.543520703136421,1
0187-QSXOE,Male,1,1,0,-1.0331224013585834,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,0.8055829351616043,-0.7402465828124594,0
7733-UDMTP,Female,1,0,0,1.002895784642934,0,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,-0.3244390249513595,0.35769254283617075,0
2649-HWLYB,Male,0,1,0,1.3286586944031769,1,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,0,Bank transfer (automatic),0.37850110611891075,1.1674921350277887,0
5214-CHIWJ,Male,0,0,0,-0.21871512695797646,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,-1.477726143066649,-0.7448349324495026,0
4229-CZMLL,Male,0,0,0,-1.0738427650786138,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,0.33695618111475767,-0.8000936624533164,1
6904-JLBGY,Female,1,0,0,1.6137012404433893,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),1.7478218342557958,2.714604218895044,0
2465-BLLEU,Male,0,0,0,-1.2774445836787656,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,-1.4960059100684764,-0.9986500811217106,0
1685-VAYJF,Male,0,0,0,-0.8702409464784621,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),-0.6501512369839195,-0.7902993007280895,0
8874-EJNSR,Male,0,1,1,0.26992923768238775,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,-1.3148700370503688,-0.571492377411591,0
6917-YACBP,Female,1,0,0,1.0843365120829946,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,0.830509890164096,1.417799843352449,0
5049-MUBWG,Male,0,0,0,-0.2594354906780068,1,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,0,Bank transfer (automatic),0.3402797751150897,-0.16542343453326624,0
4223-WOZCM,Male,1,0,0,-1.2367242199587352,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,0,Mailed check,-0.4922805219681379,-0.9601123560451986,0
0769-MURVM,Female,0,1,1,1.6137012404433893,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),0.03118553308419093,1.0112235348892593,0
9253-VIFJQ,Male,0,1,0,1.3286586944031769,1,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,0,Credit card (automatic),0.07605405208867606,0.8939559066655969,0
7030-FZTFM,Male,0,1,1,1.6137012404433893,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),1.5334500212343665,2.4880544555660347,0
9741-YLNTD,Male,0,0,0,-1.0738427650786138,1,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),0.7706851981581158,-0.7769092611622951,0
5917-RYRMG,Male,1,0,0,-0.015113308357824713,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),-1.4943441130683104,-0.7480776603179898,0
5120-ZBLAI,Female,0,1,0,0.7178532386027215,1,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,0,Bank transfer (automatic),0.36354493311741554,0.7027673186643776,0
1194-BHJYC,Male,0,1,0,1.1657772395230555,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Mailed check,-0.08680205392760396,0.6598177189368626,0
3663-MITLP,Female,0,0,0,-0.7073594915983407,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,1.2127232002023045,-0.3644431000400158,1
0906-QVPMS,Male,0,1,0,1.6137012404433893,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),1.6747027662484868,2.676309146924337,0
9025-ZRPVR,Male,0,0,0,-0.9516816739185228,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,-1.5225946620711341,-0.9254791400348243,1
1905-OEILC,Female,0,0,0,-1.2774445836787656,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,-1.504314895069307,-0.9987603779879857,0
7858-GTZSP,Female,0,0,0,-0.8295205827584317,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,0.7241548821534641,-0.5366606270419215,0
3285-UCQVC,Female,0,0,0,0.18848851024232702,0,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,0,Credit card (automatic),-1.2018678410390724,-0.5778454769090354,1
6248-BSHKG,Male,0,1,1,1.1657772395230555,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,-1.4744025490663168,-0.4662691669851672,0
4685-TFLLS,Male,0,1,1,-0.5851984004382496,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),-1.4943441130683104,-0.8563450642536058,0
3470-BTGQO,Male,0,0,1,-0.46303730927815856,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,-0.6351950639824246,-0.5727718210603819,0
1209-VFFOC,Male,0,1,1,1.4508197855632678,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,1,Mailed check,-0.2779087089467081,0.734643113017875,0
8224-DWCKX,Male,1,0,0,-0.8295205827584317,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),0.2837786771094415,-0.6420382530811305,0
5482-PLVPE,Female,1,0,0,-1.2367242199587352,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,-1.343120586053193,-0.9888998381429938,1
4553-DVPZG,Female,0,1,0,1.2064976032430856,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,1.2160467942026365,1.7124248325464357,0
4902-OHLSK,Female,1,0,0,-0.13727439951791576,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,0,Electronic check,1.1263097561936661,0.2556458821584691,1
6917-IAYHD,Male,0,0,1,-1.2774445836787656,0,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Mailed check,-1.03568814102246,-0.9925396347300713,0
0495-ZBNGW,Male,1,1,0,-1.1145631287986442,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),0.50313588113137,-0.8556171049361903,1
8620-RJPZN,Female,0,0,0,-1.2774445836787656,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,-1.46443176706532,-0.9982309530298654,0
7572-KPVKK,Male,0,0,1,1.2064976032430856,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,1,Electronic check,1.3057838322116073,1.9002824551861477,0
2642-MAWLJ,Female,0,1,1,0.14776814652229667,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),-1.479387940066815,-0.6906129929886745,0
2357-COQEK,Female,1,0,0,-0.1779947632379461,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,1.2808568772091153,0.26795501243476777,1
7103-ZGVNT,Female,0,1,1,1.4915401492832983,1,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,0,Credit card (automatic),0.29707305311077065,1.1482122428029053,0
3737-GCSPV,Female,0,1,0,-0.8702409464784621,1,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,1,Credit card (automatic),1.044881703185526,-0.46821039183160856,1
2027-WKXMW,Female,0,1,0,1.247217966963116,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,1.461992750227223,2.0243443703723547,0
7137-NAXML,Male,0,0,0,-0.38159658183809786,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),-1.4827115340671475,-0.8284178977127562,0
2428-ZMCTB,Male,0,0,0,-0.9109613101984924,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),-1.4960059100684764,-0.9154862439503023,0
2961-VNFKL,Female,0,1,0,1.5729808767233588,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),-1.289943082047877,-0.2123878401931941,0
1768-HNVGJ,Female,1,0,0,0.5142514200025698,1,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,1,Electronic check,0.17576187209864347,0.34375101893900084,0
6963-KQYQB,Female,0,1,1,1.5322605130033284,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,-1.3530913680541898,-0.22877795452167063,0
5934-RMPOV,Female,0,0,1,-0.4223169455581282,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,0.6643301901474837,-0.20583620633645455,0
1207-BLKSA,Female,0,1,1,0.7992939660427822,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,-1.3863273080575123,-0.4536291461100434,0
4088-YLDSU,Male,0,1,0,0.9214550572028734,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,1.3091074262119398,1.5263981378868905,1
8316-BBQAY,Female,0,0,0,1.3286586944031769,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),-0.15992112193491323,0.7225766358473815,0
1166-PQLGG,Female,0,1,1,1.6137012404433893,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),-1.502653098069141,-0.36170773775639387,0
3146-JTQHR,Male,0,1,0,-0.9109613101984924,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),-1.5009913010689746,-0.9237805682941882,0
4291-YZODP,Female,0,0,1,-1.0331224013585834,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,-1.4860351280674797,-0.9646565869357316,0
4395-PZMSN,Male,1,0,0,-1.1145631287986442,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,0.6909189421501416,-0.8271384540639652,0
6427-FEFIG,Female,0,1,1,-0.3408762181180675,1,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,0,Credit card (automatic),0.4599291591270504,-0.19264470112995524,0
0017-IUDMW,Female,0,1,1,1.6137012404433893,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),1.7295420672539685,2.7236485619296,0
8706-HRADD,Male,0,0,0,-0.46303730927815856,0,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,1,Mailed check,-0.7049905379894018,-0.5611024126084787,0
9955-QOPOY,Male,0,1,0,1.4915401492832983,0,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),-0.13167057293208934,0.8735951051512174,0
4385-ZKVNW,Male,0,1,1,0.47353105628253944,1,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,1,Bank transfer (automatic),-0.32776261895169184,0.11726743372975702,0
5446-DKWYW,Female,1,1,1,1.1657772395230555,1,Yes,DSL,No,No,Yes,No,Yes,No,One year,1,Electronic check,0.014567563082529699,0.7419668249385403,0
2034-CGRHZ,Male,1,0,0,-0.3408762181180675,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),1.2692242982079527,0.09414921055850077,1
5797-APWZC,Female,0,0,0,-1.2774445836787656,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,0.85876043916692,-0.9673919492193537,1
3683-QKIUE,Female,0,0,0,-1.0738427650786138,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Bank transfer (automatic),-0.46402997296531395,-0.8802794842352976,1
4228-ZGYUW,Male,0,0,0,-1.1552834925186746,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,0.8404806721650927,-0.8449624276540179,1
9031-ZVQPT,Male,0,1,0,1.6137012404433893,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,1.4437129832253957,2.4518109053080446,0
2990-IAJSV,Male,0,0,0,1.6137012404433893,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),0.9052907551715716,1.9189226255866356,0
8107-KNCIM,Male,1,1,0,-0.748079855318371,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,0.3436033691154218,-0.5602862157980432,0
9027-YFHQJ,Male,0,0,0,-1.0331224013585834,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),-1.3198554280508674,-0.9398839107703495,0
5176-LDKUH,Female,0,0,0,0.6364125111626608,1,No,Fiber optic,No,Yes,No,No,No,No,One year,0,Electronic check,0.34526516611558833,0.6570823566532407,0
4644-OBGFZ,Male,0,1,1,0.9214550572028734,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,-1.504314895069307,-0.5545507787517392,0
7926-IJOOU,Male,0,0,0,-1.2774445836787656,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),-1.5109620830699715,-0.9988486154810057,0
6480-YAGIY,Male,0,0,0,0.5142514200025698,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,0,Credit card (automatic),1.5766567432386855,1.2126256127075505,0
4029-HPFVY,Male,0,0,0,-1.1960038562387048,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,0.18407085709947407,-0.9101258162493334,0
7602-DBTOU,Female,0,1,0,1.5729808767233588,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,-1.5009913010689746,-0.3824214892428534,0
5345-BMKWB,Male,0,1,0,-0.9924020376385531,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,-1.479387940066815,-0.9375014984588077,0
3519-ZKXGG,Female,0,1,0,-1.1960038562387048,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,0.36853032411791364,-0.8941548300127024,1
5457-COLHT,Male,0,1,1,1.4915401492832983,1,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),0.5280628361338618,1.4379400511342784,0
6416-TVAIH,Male,0,1,1,-1.2774445836787656,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,0.12424616509349373,-0.9771421921980705,1
5451-YHYPW,Female,1,1,0,1.6137012404433893,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),1.6946443302504801,2.7178910655100412,0
5108-ADXWO,Male,0,0,0,-0.8702409464784621,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,0.29042586511010604,-0.6580533580642717,1
7998-WNZEM,Male,0,0,0,1.5729808767233588,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,0,Bank transfer (automatic),0.5264010391336954,1.5110227547281445,0
3066-RRJIO,Female,0,0,0,-1.2774445836787656,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,0.1724382780983114,-0.9765024703736751,1
4664-NJCMS,Female,0,1,0,0.025607055362205634,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),-0.1732154979362424,-0.11779724767568782,0
0307-BCOPK,Female,0,0,0,-0.6666391278783103,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,-1.5192710680708021,-0.8632496480824255,0
7629-WFGLW,Female,1,1,0,0.9621754209229036,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,0,Electronic check,1.0266019361836989,1.4067039786051765,0
2542-HYGIQ,Female,0,0,0,-1.2774445836787656,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),-1.4893587220678117,-0.9985618436286906,0
6715-OFDBP,Male,0,0,0,-1.1145631287986442,1,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,0.17576187209864347,-0.8545361956466945,1
5016-LIPDW,Male,0,1,1,1.002895784642934,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,-1.5076384890696393,-0.5389989206069532,0
6481-LXPWL,Male,0,1,1,0.9621754209229036,0,No phone service,DSL,No,Yes,Yes,No,No,No,One year,1,Credit card (automatic),-0.952598291014154,-0.13756244611218166,0
1567-DSCIC,Male,0,0,0,-0.9924020376385531,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Electronic check,0.9717626351782166,-0.6660388511825873,1
2150-UWTFY,Female,0,1,1,-0.4223169455581282,1,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,0,Mailed check,-0.12003799393092641,-0.3799728988115467,1
6124-ACRHJ,Female,0,0,0,-1.2774445836787656,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,-1.4960059100684764,-0.9986500811217106,0
9362-MWODR,Female,0,0,1,0.3106496014024181,1,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,1,Credit card (automatic),-0.021991970921125294,0.07811204620210456,0
9975-GPKZU,Male,0,1,1,0.5549717837226001,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),-1.4960059100684764,-0.6294864696990267,0
9625-RZFUK,Male,0,1,1,1.247217966963116,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,-1.4976677070686424,-0.444474506209212,0
5153-LXKDT,Male,0,1,1,1.4508197855632678,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Electronic check,1.5101848632320405,2.287203862079119,0
5161-UBZXI,Male,0,1,1,1.4915401492832983,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Credit card (automatic),1.3822264942192488,2.19642954113473,0
1020-JPQOW,Female,0,1,0,0.9621754209229036,1,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,0,Electronic check,0.8570986421667539,1.2500162503748018,0
7919-ZODZZ,Female,0,1,1,-0.9109613101984924,1,No,DSL,No,Yes,Yes,No,No,Yes,One year,1,Mailed check,0.03783272108485552,-0.7161577472179825,0
0565-JUPYD,Male,0,0,0,1.247217966963116,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,0,Credit card (automatic),1.3207400052131024,1.9004148114256778,0
6867-ACCZI,Female,0,1,1,-0.3408762181180675,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,1,Mailed check,-0.40752887495966567,-0.47434289759650283,0
5939-XAIXZ,Female,0,0,0,-0.5444780367182193,1,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,1,Mailed check,-0.28787949094770476,-0.5512198133902317,0
9054-FOWNV,Male,0,1,1,-0.4223169455581282,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,0.7972739501607736,-0.17565898372359334,0
2683-BPJSO,Male,0,1,0,-0.13727439951791576,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,1,Electronic check,0.6543594081464871,0.08109006159153165,1
2157-MXBJS,Male,0,1,0,-0.7888002190384014,1,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,1,Mailed check,0.3502505571160864,-0.5708305962139405,1
8207-VVMYB,Female,0,1,0,1.5322605130033284,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),-1.288281285047711,-0.12192235047437568,0
9732-EQMWY,Female,0,1,0,0.6771328748826912,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,1.1512367111961581,1.2096034785716132,0
9360-AHGNL,Female,1,1,0,0.43281069256250915,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,1,Mailed check,1.4885815022298807,1.1236822197433278,1
1087-UDSIH,Female,0,0,0,-1.1960038562387048,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,-1.5009913010689746,-0.9810025825176982,1
5269-NRGDP,Male,0,1,1,0.3920903288424788,1,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,0,Electronic check,0.2787932861089434,0.3551336555385889,0
6195-MELTI,Male,0,0,0,1.002895784642934,1,No,DSL,No,Yes,No,Yes,No,No,One year,1,Mailed check,-0.33607160395252245,0.3756268132924982,0
5485-WUYWF,Male,1,0,0,-1.2367242199587352,1,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,0,Bank transfer (automatic),0.05445069108651675,-0.9656492587322074,1
2121-JAFOM,Female,0,1,0,1.6137012404433893,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),1.6879971422498155,2.65996315134237,0
8818-DOPVL,Female,1,0,0,0.5549717837226001,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,1.3190782082129364,1.1385061185706984,0
2632-UCGVD,Male,1,1,0,1.369379058123207,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),1.1728400721983174,2.0244326078653745,1
5445-PZWGX,Male,0,0,0,1.2064976032430856,1,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,0,Electronic check,1.2376501552047963,1.8732597229487535,1
1227-UDMZR,Female,0,1,0,1.6137012404433893,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),0.8770402061687477,1.9211947410319021,0
5198-HQAEN,Male,0,1,1,0.10704778280226633,1,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,1,Electronic check,0.82884809316393,0.3892595059640978,0
9170-CCKOU,Male,0,1,0,-0.62591876415828,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,0,Credit card (automatic),0.8454660631655913,-0.3658107811818267,1
2167-FQSTQ,Female,0,1,0,1.6137012404433893,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,0.9185851311729007,1.9865787233597683,0
2819-GWENI,Female,0,1,1,-0.1779947632379461,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,-1.491020519067978,-0.7677987400079737,0
1043-YCUTE,Male,0,1,0,0.9621754209229036,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),-1.3165318340505352,-0.421841589249566,1
3814-MLAXC,Female,0,0,0,-0.055833672077855064,1,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,1,Credit card (automatic),0.5014740841312035,0.05331731066346725,1
3572-UUHRS,Male,0,0,0,0.5142514200025698,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),-1.5259182560714666,-0.6247216450759433,0
2692-PFYTJ,Female,0,0,0,-1.2774445836787656,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,-1.2965902700485417,-0.9960029563311087,0
1226-UDFZR,Female,0,0,0,-1.2367242199587352,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,-0.5039131009693008,-0.9567593313104363,1
5955-EPOAZ,Female,0,0,0,-1.0738427650786138,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,-1.4561227820644893,-0.9590535061289578,0
6821-JPCDC,Female,0,1,0,0.6364125111626608,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,1.07313225218835,1.0631071807850554,0
8815-LMFLX,Male,0,1,1,-0.30015585439803716,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),-1.3082228490497045,-0.7661001682673375,0
9135-HSWOC,Male,0,1,1,1.2879383306831464,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),-1.4976677070686424,-0.4452686436463925,0
8582-KRHPJ,Male,0,0,0,0.7178532386027215,0,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Mailed check,-0.9891578250178088,-0.22099099576265013,0
5811-IWXYM,Female,0,1,1,0.7992939660427822,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,0,Bank transfer (automatic),1.2127232002023045,1.3314153376858089,0
7044-YAACC,Male,1,1,0,-1.1552834925186746,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,0.18074726309914202,-0.88367662771657,0
8189-XRIKE,Female,1,0,0,-0.015113308357824713,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,0.8703930181680831,0.27117568092999994,0
1506-YJTYT,Male,0,1,1,0.5142514200025698,1,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,0,Credit card (automatic),0.3020584441112687,0.4798794112957014,0
4123-DVHPH,Male,0,1,0,-0.9516816739185228,1,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,1,Electronic check,0.7740087921584478,-0.6538400177725637,0
6425-YQLLO,Female,1,1,0,1.369379058123207,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),1.3689321182179202,2.0700293323834917,1
